[2026-04-16 22:39:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 25, 'op': 0, 'd': {'user_id': '274077637268471810', 'timestamp': 1776368381, 'member': {'user': {'username': 'tjmnoob', 'public_flags': 128, 'primary_guild': {'tag': 'VOLT', 'identity_guild_id': '153919886471593984', 'identity_enabled': True, 'badge': 'c341bca87a95b8179c00eb10cb6e460f'}, 'id': '274077637268471810', 'global_name': 'TJM', 'display_name_styles': None, 'display_name': 'TJM', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7b6dfa42d5567db7970a3ccbd6049afa'}, 'roles': ['1367631761735159882', '1367631761735159884', '1367631761735159885'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-10T15:35:36.347000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1493664829402255541', 'guild_id': '1367631761735159881'}}
[2026-04-16 22:39:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:39:43] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-16 22:39:43] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-16 22:39:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 26, 'op': 0, 'd': {'user_id': '274077637268471810', 'timestamp': 1776368390, 'member': {'user': {'username': 'tjmnoob', 'public_flags': 128, 'primary_guild': {'tag': 'VOLT', 'identity_guild_id': '153919886471593984', 'identity_enabled': True, 'badge': 'c341bca87a95b8179c00eb10cb6e460f'}, 'id': '274077637268471810', 'global_name': 'TJM', 'display_name_styles': None, 'display_name': 'TJM', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7b6dfa42d5567db7970a3ccbd6049afa'}, 'roles': ['1367631761735159882', '1367631761735159884', '1367631761735159885'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-10T15:35:36.347000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1493664829402255541', 'guild_id': '1367631761735159881'}}
[2026-04-16 22:39:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:39:51] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-16 22:39:51] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-16 22:39:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 27, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-16T19:39:50.291000+00:00', 'pinned': False, 'nonce': '1494422090911055872', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1367631761735159882', '1367631761735159884', '1367631761735159885'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-10T15:35:36.347000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1494422085869637843', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'cum a scapat pho chan asa repede', 'components': [], 'channel_type': 0, 'channel_id': '1493664829402255541', 'author': {'username': 'tjmnoob', 'public_flags': 128, 'primary_guild': {'tag': 'VOLT', 'identity_guild_id': '153919886471593984', 'identity_enabled': True, 'badge': 'c341bca87a95b8179c00eb10cb6e460f'}, 'id': '274077637268471810', 'global_name': 'TJM', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'VOLT', 'identity_guild_id': '153919886471593984', 'identity_enabled': True, 'badge': 'c341bca87a95b8179c00eb10cb6e460f'}, 'avatar_decoration_data': None, 'avatar': '7b6dfa42d5567db7970a3ccbd6049afa'}, 'attachments': [], 'guild_id': '1367631761735159881'}}
[2026-04-16 22:39:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:39:51] [DEBUG   ] discord.client: Dispatching event message
[2026-04-16 22:39:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 28, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776368394040, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776368395109, 'end': 1776368582888}, 'sync_id': '1gnkpybsRV3GWkRzJdxeIi', 'state': 'Nightcore Reality; Lizzy', 'session_id': 'ff9b62332a54de858937de6f0a0ae7a6', 'party': {'id': 'spotify:274077637268471810'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'How to Be a Heartbreaker', 'created_at': 1776368394040, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'How to Be a Heartbreaker', 'large_image': 'spotify:ab67616d0000b273a3881d2a826a69c9507e6a05'}}]}}
[2026-04-16 22:39:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:39:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:39:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 29, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776368394040, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776368395109, 'end': 1776368582888}, 'sync_id': '1gnkpybsRV3GWkRzJdxeIi', 'state': 'Nightcore Reality; Lizzy', 'session_id': 'ff9b62332a54de858937de6f0a0ae7a6', 'party': {'id': 'spotify:274077637268471810'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'How to Be a Heartbreaker', 'created_at': 1776368394040, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'How to Be a Heartbreaker', 'large_image': 'spotify:ab67616d0000b273a3881d2a826a69c9507e6a05'}}]}}
[2026-04-16 22:39:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:39:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:39:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 30, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776368394040, 'guild_id': '1494345037247545404', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776368395109, 'end': 1776368582888}, 'sync_id': '1gnkpybsRV3GWkRzJdxeIi', 'state': 'Nightcore Reality; Lizzy', 'session_id': 'ff9b62332a54de858937de6f0a0ae7a6', 'party': {'id': 'spotify:274077637268471810'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'How to Be a Heartbreaker', 'created_at': 1776368394040, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'How to Be a Heartbreaker', 'large_image': 'spotify:ab67616d0000b273a3881d2a826a69c9507e6a05'}}]}}
[2026-04-16 22:39:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:39:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:39:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 30.
[2026-04-16 22:39:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:40:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 30.
[2026-04-16 22:40:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:41:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 31, 'op': 0, 'd': {'user_id': '766045290746609699', 'timestamp': 1776368466, 'member': {'user': {'username': 'metallexro', 'public_flags': 64, 'primary_guild': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'id': '766045290746609699', 'global_name': 'metallexro', 'display_name_styles': None, 'display_name': 'metallexro', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9b119380425eceb287db975c1ebc9831'}, 'roles': ['1492529219496837181'], 'premium_since': None, 'pending': False, 'nick': 'Pho Chan', 'mute': False, 'joined_at': '2025-05-01T23:29:45.960000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1493664829402255541', 'guild_id': '1367631761735159881'}}
[2026-04-16 22:41:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:41:08] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-16 22:41:08] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-16 22:41:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-16T19:41:09.218000+00:00', 'pinned': False, 'nonce': '1494422399863488512', 'mentions': [{'username': 'tjmnoob', 'public_flags': 128, 'primary_guild': {'tag': 'VOLT', 'identity_guild_id': '153919886471593984', 'identity_enabled': True, 'badge': 'c341bca87a95b8179c00eb10cb6e460f'}, 'member': {'roles': ['1367631761735159882', '1367631761735159884', '1367631761735159885'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-10T15:35:36.347000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '274077637268471810', 'global_name': 'TJM', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'VOLT', 'identity_guild_id': '153919886471593984', 'identity_enabled': True, 'badge': 'c341bca87a95b8179c00eb10cb6e460f'}, 'avatar_decoration_data': None, 'avatar': '7b6dfa42d5567db7970a3ccbd6049afa'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1492529219496837181'], 'premium_since': None, 'pending': False, 'nick': 'Pho Chan', 'mute': False, 'joined_at': '2025-05-01T23:29:45.960000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1494422416913596480', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@274077637268471810> l ai rezolvat?', 'components': [], 'channel_type': 0, 'channel_id': '1493664829402255541', 'author': {'username': 'metallexro', 'public_flags': 64, 'primary_guild': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'id': '766045290746609699', 'global_name': 'metallexro', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'avatar_decoration_data': None, 'avatar': '9b119380425eceb287db975c1ebc9831'}, 'attachments': [], 'guild_id': '1367631761735159881'}}
[2026-04-16 22:41:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:41:10] [DEBUG   ] discord.client: Dispatching event message
[2026-04-16 22:41:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 33, 'op': 0, 'd': {'user_id': '766045290746609699', 'timestamp': 1776368471, 'member': {'user': {'username': 'metallexro', 'public_flags': 64, 'primary_guild': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'id': '766045290746609699', 'global_name': 'metallexro', 'display_name_styles': None, 'display_name': 'metallexro', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9b119380425eceb287db975c1ebc9831'}, 'roles': ['1492529219496837181'], 'premium_since': None, 'pending': False, 'nick': 'Pho Chan', 'mute': False, 'joined_at': '2025-05-01T23:29:45.960000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1493664829402255541', 'guild_id': '1367631761735159881'}}
[2026-04-16 22:41:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:41:12] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-16 22:41:12] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-16 22:41:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 34, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776368472768, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:41:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:41:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:41:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 35, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776368472768, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:41:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:41:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:41:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 36, 'op': 0, 'd': {'user': {'id': '274077637268471810'}, 'status': 'online', 'processed_at_timestamp': 1776368472768, 'guild_id': '1494345037247545404', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368306366}, 'name': 'Visual Studio Code', 'id': '614c0e8fdff8b4ba', 'created_at': 1776368305080, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:41:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:41:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:41:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 36.
[2026-04-16 22:41:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:41:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 37, 'op': 0, 'd': {'user_id': '766045290746609699', 'timestamp': 1776368480, 'member': {'user': {'username': 'metallexro', 'public_flags': 64, 'primary_guild': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'id': '766045290746609699', 'global_name': 'metallexro', 'display_name_styles': None, 'display_name': 'metallexro', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9b119380425eceb287db975c1ebc9831'}, 'roles': ['1492529219496837181'], 'premium_since': None, 'pending': False, 'nick': 'Pho Chan', 'mute': False, 'joined_at': '2025-05-01T23:29:45.960000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1493664829402255541', 'guild_id': '1367631761735159881'}}
[2026-04-16 22:41:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:41:22] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-16 22:41:22] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-16 22:41:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-16T19:41:24.414000+00:00', 'pinned': False, 'nonce': '1494422464090865664', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1492529219496837181'], 'premium_since': None, 'pending': False, 'nick': 'Pho Chan', 'mute': False, 'joined_at': '2025-05-01T23:29:45.960000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1494422480650240040', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '20sec=20sec si nu 60?', 'components': [], 'channel_type': 0, 'channel_id': '1493664829402255541', 'author': {'username': 'metallexro', 'public_flags': 64, 'primary_guild': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'id': '766045290746609699', 'global_name': 'metallexro', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'RTL', 'identity_guild_id': '273333460792508417', 'identity_enabled': True, 'badge': '7e870d22395d2d4e5f53ca52ec965a17'}, 'avatar_decoration_data': None, 'avatar': '9b119380425eceb287db975c1ebc9831'}, 'attachments': [], 'guild_id': '1367631761735159881'}}
